text,label
"Спорттук гимнастикадан универсиада ээси Милад Карим менен маек Бүгүнкү чыгарылышта биз пара пауэрлифинг боюнча Казакстанда өткөн дүйнө чемпионатын барып көрөбүз. Ошондой эле спорттук гимнастика боюнча курама команданын лидери, жакында эле өткөн универсиаданын байге ээси Милад Карими менен баарлашабыз. Мындан тышкары сиздерди капоэйро боюнча машыктыруучудан чебер-класс күтүп турат. Ошондой эле биз сиздерге казакстандык талаада бразилиялык мотивдер кандай өткөнүн айтып беребиз. Милад Карими менен оор жаракаттан кийин кайра калыбына келүү, олимпиадалык дымактары жана экстримге болгон сүйүүсү тууралуу маек курмакчыбыз. Subscribe for our daily news",0
"“Менин атым Кожа” тасмасы англисчеге которулду Абдолла Карсакбаевдин “Менин атым Кожа” тасмасы англис тилинде сүйлөдү. Чет элдик аудиторияны казак кино өнөрүнүн чыгармалары менен тааныштыруу үчүн режиссёрдун келини Майра Карсакбаева башында турган дистрибьютордук компания эмгек жасады. Улуу Британиянын борбору Лондондо өтө турган Ромфорд фестивалына чакыруу келген соң Кожону англисче сүйлөтүү идеясы туулган. Тартуу иштерине Алматы шаарындагы чет элдик мектептердин окуучулары менен мугалимдери тартылды. Баарынын драмалык ийримдерге катышып, топтогон тажрыйбалары бар. МАЙРА КАРСАКБАЕВА, ДИСТРИБЬЮТОР: - 17 адам келип тартууга көмөктөшүп жатты. Мугалимди мугалим ойноду, апаны апа. Америкалык эмес, көбү 70-80 пайызы британдыктар. Британдык акцент демекчи. Өткөн кылымдагы казактардын айылдагы жашоосу британдык көрүүчүлөргө кызык болду. Алар СССР кезиндеги коомдук тартипти, пионерлер жашоосун, ата-эне мээримин кино аркылуу сезе алышты. Фильм аяктагандан кийин көрөрмандар кино чеберлери менен пикир алмашуу мүмкүнчүлүгүнө ээ болушту. ДЖУЛИ ТАЙЛОР, КӨРӨРМАН: - Фильм мен дүйнөгө келгенден кийин тартылгандыктан мен үчүн да кызык болду. Мен 1962-жылы төрөлгөм. Ошол убакытты, башка мамлекеттин жашоосун көрүү чындап таасир калтырды. Бизде да ошого окшош Джаст Уильям аттуу тентек кейипкер бар . ДЭЙЛ КРЕЙГЛАСУЭЙ, ПРОДЮСЕР: - Балдарга арналып тартылган фильмдер адатта жеңил болуп сезилет. Бирок бул иштин мааниси өтө чоң, ары терең. Ошондуктан казакстандыктардын узак убакыт бою жакшы көргөн киносу деп билем. Эми “Менин атым Кожа” тасмасы англис тилдүү мамлекеттердеги ретро-фестивалдарга жол тартат. Ошону менен катар Нур-Султан, Алматы шаарларынын кинотеатрларында көрсөтүү пландалып жатат. Subscribe for our daily news",0
"Гамбия халқы жаңадан сайланған президентті сән-салтанатпен қарсы алды Гамбияның жаңадан сайланған президенті Адама Бэрроу елдің бұрынғы басшысы Яйя Джамме кеткеннен кейін Сенегалдан өз Отанына оралды. Әуежайда оны бар сән-салтанатпен қарсы алды. Оркест, мемлекеттік әнұранды орындады. Ол ел астанасына Банжул батысафрикалық ЭКОВАС альянсы сарбаздарының қолдауымен келді. Қала көшелерінде президент кортежін қошеметпен қарсы алғандардың қарасы қалың. Оларға бұл күн мерекемен пара-пар. Тұрғындар жаңа басшыға зор сенім артып отыр. Б лиц 1 : - Ол жастар үшін жаңа жұмыс орнын ашады. Жұмыссыздықпен күреседі. Б лиц 2 : - Біз жаңа президентті қарсы алуға келдік. Мен өте қуаныштымын. Айта кеткен жөн, Гамбияда президент сайлауы өткен жылдың желтоқсанында өтті. Дауыс беру нәтижесінің қорытындысына сай сол кездегі президент Яйя Джамме жеңілісін мойындаған. Кейін ол биліктен кету ойынан бас тартты. Алайда өткен аптада ЭКОВАС әскері оны Гамбиядан қуып шықты.",0
"«Улуу талаанын жети кыры» украин тилине которулду Нурсултан Назарбаевдин «Улуу талаанын жети кыры» аттуу программалык макаласы украин тилине которулду. Которгон - Украина-Казакстан мамилелер институтунун мүдүрү, жазуучу Николай Степаненко. Нурсултан Назарбаев өзүнүн программалык макаласында Казакстан үчүн гана эмес, Украина үчүн да маанилүү темаларды көтөрдү, дейт ал. НИКОЛАЙ СТЕПАНЕНКО, МАМЛЕКЕТ АРАЛЫК МАМИЛЕЛЕР ИНСТИТУТУНУН МҮДҮРҮ, ЖАЗУУЧУ: - Өлкө жаштарынын патриоттук сезимдерин күчөткөн иш-чаралар керек. Жаштар өз тарыхын, үрп-адаты менен каада-салттарын даңазалаганы туура. Украинанын агартуу тармагынын адистери Казакстан башчысынын макаласы ушул өлкөгө да абдан керек деп эсептешет. Ал жерде көтөрүлгөн ар бир тармактын орду салмактуу. Николай Степаненко Киев студенттеринин алдында «Улуу талаанын жети кыры» аттуу дарсын окууну да көздөп жатат. Аны менен катар, Николай Степаненко – бир катар илимий – таанып билүүчүлүк материалдын жана Казакстан тууралуу онго жакын эмгектин автору. Subscribe for our daily news",0
"Димаш АҚШ-та өтетін концертінің проморолигін жариялады Қазақстандық әнші Димаш Құдайберген Нью-Йорктегі концертінің проморолигін жариялады. «Америкада өтетін «ARNAU» атты жеке концертімнің ресми жарнамалық ролигі. «Barclays» стадионында кездескенше», - деп жазды әртіс instagram парақшасында. Айта кетейік, Димаш Құдайберген 10 желтоқсан күні Нью-Йорктегі Barclays Center аренасында шығармашылық кешін өткізеді. Әнші өзінің «Арнау» бағдарламасын орындайды. Мәдени шараны ҚР Мәдениет және спорт министрлігі ұйымдастырады. Посмотреть эту публикацию в Instagram The official promotional video of the ARNAU concert in America. See you at the Barclays center stadium Публикация от Dimash Kudaibergen (@kudaibergenov.dimash) 10 Окт 2019 в 9:50 PDT",0
"50 iPhone таратып, ең танымал жұлдыздармен той жасаған атыраулық олигарх жұртты таңғалдырды Атыраудағы үйлену тойларының бірінде той қонақтарына 50 iPhone ұялы телефонын таратқан, - деп хабарлайды Tengrinews.kz тілшісі. Бұл туралы той ұйымдастырушысы, асаба Руслан Ысқақов айтып берді. Асабаның айтуынша, той осыдан екі апта бұрын Атырау қаласында болған. ""Иә, шынымен де ондай той болды. Тойды басынан аяқ өзім ұйымдастырып, басқардым. Шоу-бағдарлама бойынша 70-ке жуық шоу-балет өкілдері мен қазақ эстрада жұлдыздары болды"", - дейді Руслан. Асабаның айтуынша, тойда қазақ эстрада жұлдыздарының ішінде Қайрат Нұртас, ""Арнау"" тобы және Әбдіжаппар Әлқожа өнер көрсеткен. Сондай-ақ тойда iPhone ұялы телефонынан бөлек басқа да бағалы сыйлықтар таратылған. ""Тойда шамамен 400 адамдай болды. 50-ге жуық адамға iPhone берді. Оның ішінде тойда белсенді болып, жақсы көзге түскен той қонақтарына таратты. Одан бөлек қысқатолқынды пеш, шаңсорғыш, кір жуғыш машина, плазмалық теледидар, ноутбук берді"", - дейді Руслан. Руслан Ысқақов © instagram.com/iskakov_showman Руслан Ысқақовтың сөзінше, оның басқаруында мұндай ерекше тойлар жиі болып тұратын көрінеді. ""Мысалы Алматы қаласында басқарған той қонақтарының ішінде шамамен 200 миллион теңге тұратын соңғы үлгідегі Maybach неміс автокөлігін ойнатқан. Оны ең белсенді қонаққа берді"", - дейді асаба.",0
"Рио-де-Жанейрода ең үлкен аквариум ашылды Бразилияның Рио-де-Жанейро қаласында Латын Америкасындағы ең үлкен аквариум ашылды. Әзірге қонақтарды қабылдай бастаған орталық екі аптадан кейін ресми іске қосылады. Ал алты қабатты ғимаратта 8 мыңнан астам су мекендеуші бар. Тереңдігі 7 метрлік аквариумға 3 миллионнан астам су сияды. Келушілер су әлемінің мекендеушілерін шыныдан ғана көріп қоймай, үстіне арнайы киім киіп , балықтардың арасында жүзе алады. Жаңа орталық жеке инвесторлардың қаржысына тұрғызылып, оған 29 миллион доллар жұмсалған. Аквариумға кіру құны 13 доллар, оқушыларға тегін. Флавия Козловски, т ұрғын : - Шыны астында тұрғанда мұхитта балықтармен бірге жүргендей сезінесің. Менің туған қалам Риода осындай аквариумның болғаны қандай керемет. Бұл жерге жиі келетін боламын.",0
"Алматылық ақсақал Сағынтаевқа жемқорлық туралы бата берді Бүгін Алматы қаласы әкімінің тұрғындармен кездесуі барысында қала тұрғыны, ақсақал Бақытжан Сағынтаевқа жемқорлық туралы бата берді, - деп хабарлайды Tengrinews.kz тілшісі. ""Сағынтаев мырзаның айтқанын толық түсіндік. Бұл енді іске асып, ары қарай жақсы жұмыс істейді дегенге сенеміз. Мен енді бір бата берейін деп отырмын"", - деп ақсақал қала әкіміне ақ тілегін айтты. ""Аумин деп, көтеріңдер білектеріңді, Нұрға бөлеп жүректеріңді, Бір Алла берейін деп тұр тілектеріңді. Жанға жайлы заман болсын, Ел-жұртымыз аман болсын, Алла аспаннан нұрын төксін. (...) Ел іші даусыз болсын, Ел шеті жаусыз болсын. Жеке басын күйттемей, Халқын да бір сәт ойласын. Парламенттегі депутат, Бизнесін ойлап қалдырмай, Халқын да бір сәт ойласын. Зиялы қауым өкілі Ұлты, ру, жүзге бөлініп, жамандыққа бармасын. Қазақтың атына кір келтірген, Сыбайлас жемқорлық, өтірік мақтаншақтық Заң бұзушылық, екіжүзділік, өтірік айтатын Жамандықтың бәрі жойылып, жақсылық жағы төрлесін"", - деп бата берді ақсақал. Бақытжан Сағынтаев өз кезегінде батадан кейін сөз қайырып, жиынды түйіндеді. Айта кетейік, Алматы қаласының әкімі Бақытжан Сағынтаевтың бүгінгі есеп беру кездесуі Мемлекет басшысы Қасым-Жомарт Тоқаевтың ""тыңдайтын мемлекет"" қағидатының жалғасы ретінде жүргізілді. Кездесу 4 сағаттан аса уақытқа созылды.",0
Димаш Құдайберген Лара Фабиан және Аида Гарифуллинамен бірге ән айтты Димаш Құдайберген Мәскеуде өткен ән кешінде танымал опера әншілерімен бірге ән шырқады. Димаш Мәскеу сахнасында «Ti amo cosi» әнін Лара Фабианмен бірге орындады және ресейлік опералық сопрано әншісі Аида Гарифуллинамен де қосылып ән салды. Олардың орындауындағы әннің видеосы Димаштың Іnstagram- дағы парақшасында жарияланды. Посмотреть эту публикацию в Instagram @igorkrutoy65 Публикация от Dimash Kudaibergen (@kudaibergenov.dimash) 3 Ноя 2019 в 9:31 PST,0
"Әлемдегі ең қауіпсіз әуе компанияларының рейтингі жарияланды AirlineRatings.com агенттігі әлемдегі ең қауіпсіз әуе компанияларының рейтингін жасады. Бірінші орынды 99 жылдық тарихы бар австралиялық Qantas компаниясы иеленді. Агенттік сайтындағы мәлімет бойынша, сарапшылар қауіпсіз компанияларды бағалау барысында олардың жұмысын, тексерілу жиілігін, апаттар жайлы деректерді, табысын және ұшақтардың «жасын» жан-жақты зерттеген. Топ-20: ең қауіпсіз әуе компаниялары Qantas (Австралия); Air New Zealand (Жаңа Зеландия); EVA Air (Тайвань); 4.Etihad (Біріккен Араб Әмірліктері); 5.Qatar Airways (Қатар); Singapore Airlines (Сингапур); Emirates (БАӘ); Alaska Airlines (Америка Құрама Штаттары); Cathay Pacific Airways (Қытай); Virgin Australia (Австралия); Hawaiian Airlines (АҚШ); Virgin Atlantic Airlines (Ұлыбритания); Portugal (Португалия); SAS (Швеция); Royal Jordanian (Иордания); Swiss (Швейцария); Finnair (Финляндия); Lufthansa (Германия); Aer Lingus (Ирландия); KLM (Нидерланды). Ең қауіпсіз лоукостерлер ондығы Олардың қатарына Air Arabia (БАӘ), Flybe (Ұлыбритания), Frontier (АҚШ), Hong Kong Express (Қытай), IndiGo (Үндістан), Jetblue (АҚШ), Volaris (Мексика), Vueling (Испания), Westjet (Канада) және Wizz (Венгрия) енді.",0
"Нур-Султанда «Eurasian Dance Festival» эл аралык балет фестивалы өттү Быйылкы III «Eurasian Dance Festival» - эл аралык балет фестивалында дүйнөлүк классика жана элдик чыгарма менен азыркы замандын беделдүү хореографтары койгон соңку премьералар күйөрмандардын назарына тартууланды. Эл аралык иш-чараны шаар тургандары менен коноктору кулжа айынын 4нөн 16сы аралыгында көрө алышты. Фестиваль «Астана Балет» театрында кулжа айында өткөн премьера – ата мекендик хореограф Мукарам Авахри койгон “Саломея” балети менен ачылса, кечки салтанаттын расмий жабылуу аземи дүйнөлүк балет жылдыздарынын гала-концерти менен аяктады. Салтка айланган фестиваль балет дүйнөсүнүн жаркын окуяларынын бири болуп саналат. Серепчилердин айтымында, мындай өзгөчө иш-чаралардын аркасында Казакстандын борбору Чыгыш жана Батыштын маданияттары үчүн аянтча болуп калмакчы. УЛЬКЯР АЛИЕВА, ЭЛ АРАЛЫК ТЕАТР СЫНЧЫСЫ: - Нур-Султан шаары Борбордук Азиядагы балет өнөрүнүн борборуна айланууда. Балет постсоветтик мезгилде абдан жогору бааланганын баарыбыз билебиз. Ушул максатта «Астана балет» казактын балет өнөрүн жайылтуунун үстүндө эмгектенип келет. Бул театрдын солисттери туруктуу негизде эл аралык гала-концерттерге катышууда. Ал тургай чет өлкөдө да татыктуу өнөр көрсөтүп жатат. Фестиваль учурунда дүйнөнүн маңызына айланган бийчилери менен балериналары чеберчилик мастер-класстарын өткөрдү. Кечки программасы салтуу болгону менен, бирок күтүлбөгөн сюрприздер менен коштолду. Айта кетсек, элдик классикалык балеттердин үзүндүлөрү менен жаңычыл изденүүлөр көрсөтүлдү. Фото: astanaballet.com Subscribe for our daily news",0
"«Реал» трансферге 600 млн еуро жұмсамақ Мадридтің «Реалы» алдағы трансферлік кезеңде жаңа ойыншыларды сатып алу үшін 600 миллион еуро дайындап жатыр. «Корольдік» клубтың президенті Флорентино Перес бас бапкер Зинедин Зиданға жаңа ойыншыларды сатып алу үшін рекордтық соманы беруге дайын екенін мәлімдеген. Айта кетейік, қазірдің өзінде «Реал» «Портудың» қорғаушысы Эдер Милитао мен «Сантостың» вингері Родригомен келісімшартқа отырды. Екі футболшы үшін «Реал» 95 млн еуро жұмсады, деп жазады prosports.kz.",0
"Воскобоева WTA турнирінің жартылай финалынан шет қалды Қазақстандық теннисші Галина Воскобоева Ноттингемдегі WTA турнирінің ширек финалында ұтылып қалды, деп хабарлайды «SPORTINFORM» САА тілшісі. Воскобоева ресейлік әріптесі Натела Дзаламидземен бірге Абигейл Спирс (АҚШ)/Алисия Росольска (Польша) жұбынан жеңілді. Есеп – 2:6, 4:6. Матч бар болғаны 1 сағат 7 минутқа созылды. Еске сала кетейік, Воскобоева әріптесімен бірге алғашқы раундта Савчук (Украина)/Родионова (Австралия) жұбынан басым түскен еді.",0
"Тамара Олжабаева жартасқа өрмелеуден Азия чемпионатының финалына өтті Бұл күндері Индонезияның Богор қаласында жартасқа өрмелеу спортынан Азия чемпионаты өтіп жатыр, деп хабарлайды Olympic.kz. Қазақстан командасының мүшесі Тамара Олжабаева «боулдеринг» бағдарламасы бойынша финалға жолдама алды. Турнир жеңімпаздары мен жүлдегерлері бүгін анықталады. Ал, «жылдамдық» бойынша Қазақстан ерлер командасының үш мүшесі кеше финалға шыққан болатын.",0
"Грекияда босқындар бүлік шығарды Грекияның Лесбос аралындағы босқындар саяси баспана беруге жауапты Еуропалық агенттік кеңсесіне шабуыл жасады. Олар алдымен ғимаратқа тас жаудырып, артынша жанғыш қоспасы бар бөтелкелер лақтырған. Оның соңы өртке ұласты. Бүлік шығарғандардың дені Пәкістан мен Бангладеш азаматтары. Олар саяси баспана беру туралы өтініштің ұзақ қарастырылуына қарсы бас көтерген. Айтуларынша, араларында құжатты бірнеше айлап күткендер і де аз емес . Негізі Л е сбос аралындағы лагер ь лер 3 жарым мың мигрантқа шақталған. Алайда қазір мұнда 6 мыңға тарта босқын тұрып жатыр.",0
"Қытайдың әктас шығаратын кен орнында өрт шығып, 12 адам ажал құшты Қытайдың Ганьсу провинциясындағы әктас шығаратын кен орнында өрт шығып, 12 адам ажал құшты. Арасында құтқарушылар да бар. Синьхуа агенттігінің мәліметі бойынша, өрт кезінде 9 кенші жер астында қоршауда қалып, қаза тапқан. Оған қоса, кеншілерді құтқаруға келген мамандардың үшеуі оқиға орнында көз жұмды. Әзірге өрттің неден тұтанғаны белгісіз. Жергілікті полиция тергеу амалдарын бастап кетті.",0
"19-21 қыркүйекке арналған ауа райы болжамы Батыс Сібір арқылы бірінің артынан бірі циклон орналасып, осы циклонға байланысты атмосфералық фронттар Қазақстанның солтүстік аумағына жаңбыр алып келеді. Демалыс күндері ауа температурасы әдеттегіден 5 - 9 градус жоғары болды, енді суық фронттардың әсерінен ауа температурасы төмендеп , климаттық нормаға жақын болады. Республикамыздың оңтүстік және батыс облыстарында алдағы 3 күнге бұрынғыдай антициклон анықтайтын болады. Сондықтанда бұл жерде ауа температурасы жылы жауын-шашынсыз ауа райы сақталып, климаттық нормадан 3 - 8°С жоғары болады. Ақпарат көзі: Қазгидромет",0
"Нур-Султанда VIII Эл аралык жаш скрипкачылардын сынагы өтүүдө Нур-Султанда VIII Эл аралык жаш скрипкачылардын сынагы өтүүдө. Ага Орусия, Австрия, Германия жана башка да өлкөлөрдүн булуң-бурчунан келген 10-28 жаш аралыгындагы таланттуу музыканттар катышып, өз багын сынап жатат. Катышуучулардын аткаруучулук өнөрүн дүйнөнүн скрипка мектептеринин мыкты өкүлдөрү баалайт. Алар абройлуу педагогдор, профессорлор жана эмгек сиңирген артисттер. Ошондой эле, сынактын алкагында калыстар тобу чеберчилик сабактарын өткөрүшөт. Катышуучулар болсо сахнада классикалык музыканын берметтери менен улуттук композицияларды да аткарышат. БОРИС КУШНИР, ВЕНА КОНСЕРВАТОРИЯСЫ МЕНЕН ГРАЦ ШААРЫНДАГЫ МУЗЫКА УНИВЕРСИТЕТИНИН ПРОФЕССОРУ, КАЛЫСТАР ТОБУНУН МҮЧӨСҮ: - Мен дүйнөдө көптөгөн сынактарда калыстар тобунун курамында болдум. Сынактардагы менин кармана турган башкы максатым – таланттарды табуу. Бул мен үчүн абдан маанилүү. Эгер сынактын алкагында жакшы скрипкачы табылбаса, менин оюмча, сынак 100 пайыз ийгиликсиз өттү. Эгерде биз жок дегенде бир, эки чыныгы таланттуу жаштарды таба турган болсок, анда менден өткөн бактылуу адам болбойт. Андай кырдаалда сынак ийгиликтүү өттү деп ойлойм. АЙМАН МУСАКОЖАЕВА, РК ЭМГЕК СИҢИРГЕН ИШМЕРИ: - Бул жерде көбү биздин тарбиялануучулар. Себеби, биздин тарбиялануучулар, биздин студенттер менен окуучулар өздөрүнүн чеберчиликтерин жакшыртып, чыңдаганын колдойбуз. Ошондуктан биз аларга ушундай мүмкүнчүлүк берип жатабыз. Ушундай сынактар аркылуу Казакстандын атынан ири эл аралык ареналарда өнөрүн көрсөтө турган, өлкөнүн намысын коргой турган таланттуу балдарды табабыз деп үмүттөнөм. Фото: yorick.kz Subscribe for our daily news",0
"Хитой Қирғизистонда ҳарбий-ўқув машқлари ўтказади Хитой Марказий Осиё давлатлари билан хавфсизликни сақлаш соҳасида ҳамкорликни мустаҳкамламоқда. Бу ҳамкорликдаги энг муҳим ҳалқалардан бири сифатида ХХР биргаликда ўқув машқлари ўтказишни кўзда тутади. Хитой полицияси ва Қирғизистон миллий гвардияси икки мамлакат раҳбарлари ўртасидаги келишувларни рўёбга чиқариб, биргаликда террорга қарши уйғун ҳаракатларни машқ қилди. Бундай тренинглар хавфсизлик соҳасида ўзаро ҳамкорликни мустаҳкамлайди, қуролли кучлар жанговар қувватини оширади, давлатлараро муносабатларни мазмунан бойитади. ЮСУП АБДРАХМАНОВ, ҚИРҒИЗИСТОН МИЛЛИЙ ГВАРДИ ЯС И МАХСУС ҚИСМЛАРИ БАТАЛЬОН И КОМАНДИР И : - Хитой-Қирғизистон машқлари террорга қарши кураш борасида икки давлат ҳарбийлари ўртасида фаолиятни мувофиқлаштириш учун яхши имконият. Ҳарбий ҳаракатларни олиб боришдаги хитойлик ҳамкасбларимиз тўплаган тажриба бизга фойдали бўлиши шубҳасиз. ХЭ ЛИФЭН, СУАР ХАЛҚ ҚУРОЛЛАНГАН ПОЛИЦИЯСИ БОШ БЎЛИНМАСИ ЗАРБДОР ГУРУҲИ КОМАНДИРИ: - Биз қирғизистонлик ҳамкасбларимиз билан бирга террорга қарши тайёргарлик ҳамда оператив раҳбарлик кўникмаларини такомиллаштириш мақсадида машқ қилмоқчимиз. Шу билан бирга, хитойликлар тожикистонлик ҳамкасблари билан бирга Тоғли Бадахшон автоном вилоятида қўшма машқлар ўтказяпти. Машғулотларда Хитой Халқ Озодлик армияси ротаси ва Тожикистон Мудофаа вазирлиги мобиль қўшинлари батальони иштирок этмоқда. Жами 1200 ҳарбий хизматчидан 580 нафари Хитойдан. Икки давлат ҳарбийлари ўт очиш малакаларини ошириш, шунингдек, биргаликда террорга қарши, разведка, қидирув-қутқарув операциялари олиб боришни такомиллаштирди. Фото: berlek-nkp.com Subscribe for our daily news",0
"XVI Евроосиё медиафоруми бугун расман очилди XVI Евроосиё медиафоруми бугун расман очилди. Меҳмонлар ва қатнашчилар кечагидан ҳам кўп кузатилди. Мавзу жуда кенг ва салмоқли. Масалан, «Деглобализация: дунё тараққиётнинг янги услубларини изламоқда» мавзуидаги мажлис қизғин тарзда кечди. Экспертлар айтишича, ҳозирда дунё иқтисодиётидаги кўпйиллик жараёнларда тескари қўзғалиш юз бермоқда. Умуман, қатнашчилар фикрича, қозоқ заминида тилга олинган масалалар ўта муҳим. Д А УРЕН АБАЕВ, ҚР АХБОРОТ ВА ИЖТИМОИЙ ТАРАҚҚИЁТ ВАЗИРИ: - Бугунги кунда вазият шундайки, биз фақатгина Қозоғистон билан чекланиб, бошқа давлатларсиз яшай олмаймиз. Иштирокчилар айтгани каби бугунги кунда дунё интернет билан боғланган мўъжаз маконга ўхшайди, шу боис, жаҳоннинг қайсидир нуқтасида юз берган воқеалар таъсири Қозоғистонда ҳам албатта сезилади. Демак, оламшумул масалаларни шу ерда муҳокама қилиш учун яхши имконяит мавжуд, деб ўйлайман. АҚШлик экспертларнинг аксари жаҳон аҳолисининг жадал кўпаяётгани, энергетика захиралари ва озиқ-овқат танқислиги борасида сўз юритди. Кения, Россия, Қозоғистон, Руминия экспертлари эса ахборот технологияларининг инсон ҳаётидаги ўрни-аҳамияти ҳақида бир тўхтамга кела олишмади. МАРТИН ФОРД, «МАШИНАЛАР ИСЁНИ » КИТОБИ МУАЛЛИФИ , ФУТУРОЛОГ /АҚШ/ : - Ҳозирда янги тезхнологиялар жадал ривожланмоқда. Айниқса, таълим ва тиббиётда. Аммо бунинг натижасида одамлар ишсиз қолиши мумкин. Шу боис, янги кашфиёт ва технологиялардан тўғри фойдалана олишимиз керак. Бош ҳамкори «Самрук-Казына» миллий фаровонлик жамғармаси бўлган Евроосиё медиафоруми ўз ишини эртага якунлайди. Фото: toppress.kz Subscribe for our daily news",0
"Falcon 9 зымыран тасымалдағышы Жерге сәтті қонды SpaceX компаниясының Falcon 9 зымыран тасымалдағышы Dragon ғарыштық жүк кемесін орбитаға жеткізіп, Жерге сәтті қонды. Ол ұшырылғаннан кейін сегіз минут ішінде қайта оралған. Dragon кемесі Халықаралық ғарыш станциясына 2 жарым тонна жүк жеткізуі тиіс. Оның ішінде ғылыми эксперимент жүргізуге және жердің озон қабатын өлшеуге арналған құралдар бар. Falcon 9 зымыраны 18 ақпанда ұшырылуы тиіс еді. Дегенмен , ұшыру уақыты таяғанда техникалық ақау байқалып, кейінге шегерілген болатын. Айта кеткен жөн, өткен жылдың қыркүйегінде зымыран тасымалдағышты сынақтан өткізу кезінде ақау шығып, құны 200 миллион долларды құрайтын зымыран мен израильдік жерсерік жарылып кеткен болатын. Одан кейін компания алғашқы зымыранды осы жылдың 14 қаңтарында ұшырды.",0
"Нұр-Сұлтанда 11 автобустың қозғалыс бағыты өзгереді Елордада 11 қоғамдық көліктің бағытына өзгеріс енгізілмек, деп хабарлайды ҚазАқпарат. «Бағдар жүйесін жаңартуға қатысты айтар болсақ, биыл бірқатар ұсыныс бердік. Соның бірі – бағдар схемаларын туралау. Өздеріңіз білетіндей кейбір автобус көшелерді айналып барып қозғалады. Мәселен №12 автобустың бағдарында сондай сипат бар. Ол қоғамдық көлік Қабанбай көшесімен келе жатып, Тұран даңғылына түсу үшін Министрліктер үйін айналып барады. Осы жағдай жолаушылардың біразының көңілінен шықпай жүр. Сол себепті аталған бағдардың қозғалысын туралау туралы ұсыныс бердік. Осылайша қозғалыс уақыты да, интервалы да қысқарады», – деді CTS компаниясы басшысының орынбасары Бауыржан Сейітов «Елордадағы қоғамдық көлік кешенін дамыту: кеше, бүгін, ертең» атты көрме-конференциясында. Оның айтуынша, №12 автобуспен қатар, қаладағы дәл осындай 11 қоғамдық көліктің қозғалысына өзгеріс енгізілмек. Олар: № 2, 7, 18, 33, 40, 46, 51, 52, 61 және 81-бағдарлар.",0
"Испания: Каталонияны топан су басты Каталонияда толассыз жауған жауын салдарынан көшелер көлге айналды. Соның салдарынан мұндағы көліктер жүзіп кеткен, деп хабарлайды floodlist.com. Метеорологтардың мәліметінше, Каталонияға 1995 жылдан бері мұнша мөлшерде жауын жаумаған. Себебі Кабрильс елді мекеніне бір тәулікте түскен жауын-шашын мөлшері шаршы метр жерге шаққанда 200 литр болыпты. Табиғи апат кесірінен Каталония құрамындағы Барселона провинциясында 1 адам қаза тапты. Аударған: Г.Абилова",0
"Таиланд королі қайтыс болғаны туралы ресми түрде хабарланды Таиланд королі Пхумипон Адульядет 88 жасында өмірден озды, деп хабарлайды AP. Бұл туралы Корольдік сарайы ресми түрде жариялады. Ақпаратқа сәйкес, осыған дейін хал үстінде жатқан монарх сол өзі түскен ауруханада көз жұмған. Естеріңізге сала кетсек, Таиланд королі гемодиализ алғаннан кейін нашарлап, 9 қазанда ауруханаға түскен еді. Аударған: Г.Абилова",0
"Назван состав сборной Казахстана на матчи против Сан-Марино и Шотландии Наставник сборной Казахстана по футболу Михал Билек назвал игроков, вызванных на заключительные матчи квалификации чемпионата Европы-2020. Национальная команда сыграет против соперников из Сан-Марино и Шотландии, передает Today.kz со ссылкой на Olympic.kz . В список вошли 23 игрока. Вратари : Дмитрий Непогодов (""Ордабасы""), Стас Покатилов (""Кайрат""), Игорь Шацкий (""Шахтер""). Защитники : Абзал Бейсебеков, Юрий Логвиненко, Дмитрий Шомко (все – ""Астана""), Нуралы Алип, Гафуржан Суюмбаев (оба – ""Кайрат""), Александр Марочкин (""Кайсар""), Темирлан Ерланов, Сергей Малый (оба – ""Ордабасы""), Олжас Керимжанов (""Жетысу""), Ян Вороговский (""Беерсхот"", Бельгия). Полузащитники : Юрий Перцух (""Астана""), Айбол Абикен, Георгий Жуков, Бауыржан Исламхан, Исламбек Куат (все – ""Кайрат""), Асхат Тагыберген (""Кайсар""), Бактиер Зайнутдинов (""Ростов"", Россия). Нападающие : Максим Федин (""Тобол""), Алексей Щеткин (""Ордабасы""), Абат Аймбетов (""Актобе""). Резерв : Владимир Плотников, Еркебулан Сейдахмет (оба – ""Кайрат""), Асланбек Какимов (""Актобе""), Серикжан Мужиков, Роман Муртазаев, Сергей Хижниченко (все – ""Астана""), Аслан Дарабаев, Еркин Тапалов, Айбар Жаксылыков (все – ""Жетысу""), Думан Нарзилдаев (""Кайсар""), Марат Быстров, Тимур Досмагамбетов, Тохтар Жангылышбай (все – ""Ордабасы""), Виктор Дмитренко, Азат Нургалиев, Бауыржан Турысбек, Руслан Валиуллин, Дмитрий Мирошниченко (все – ""Тобол""), Геворг Наджарян (""Шахтер""). Тренерский штаб: главный тренер – Михал Билек, ассистенты тренера – Михал Хипп и Талгат Байсуфинов, тренер вратарей – Николай Родионов, тренер по физподготовке – Марат Еслямов. Со сборной Сан-Марино команда из Казахстана сыграет 16 ноября. С футболистами из Шотландии – 19 ноября. Оба матча пройдут на выезде.",0
